Name,Unit,Query,Min/max,Min/max clusters,Min/max clusters (1000x)
Partitions scanned,,608,79079,170,170
Partitions scanned,,609,76226,170,170
Partitions scanned,,610,31663,171,171
Partitions scanned,,611,49579,171,171
Partitions scanned,,612,45559,170,170
Partitions scanned,,613,87921,170,170
Partitions scanned,,614,59011,171,171
Partitions scanned,,615,16700,170,170
Partitions scanned,,616,88733,171,171
Partitions scanned,,617,15876,171,171
Partitions scanned,,618,4013,171,171
Partitions scanned,,619,94512,171,171
Partitions scanned,,620,53160,171,171
Partitions scanned,,621,38038,170,170
Partitions scanned,,622,94478,170,170
Partitions scanned,,623,90634,170,170
Partitions scanned,,624,39056,171,171
Partitions scanned,,625,70857,171,171
Partitions scanned,,626,93374,170,170
Partitions scanned,,627,61118,170,170
Partitions scanned,,628,54958,170,170
Partitions scanned,,629,68905,171,171
Partitions scanned,,630,3488,171,171
Partitions scanned,,631,33625,171,171
Partitions scanned,,632,8635,170,170
Partitions scanned,,633,32611,171,171
Partitions scanned,,634,15111,171,171
Partitions scanned,,635,64171,171,171
Partitions scanned,,636,14331,170,170
Partitions scanned,,637,36913,170,170
Partitions scanned,,638,51193,170,170
Partitions scanned,,639,13025,171,171
Partitions scanned,,640,66751,170,170
Partitions scanned,,641,11992,171,171
Partitions scanned,,642,92916,171,171
Partitions scanned,,643,25074,170,170
Partitions scanned,,644,68102,170,170
Partitions scanned,,645,36595,171,171
Partitions scanned,,646,33168,170,170
Partitions scanned,,647,58736,171,171
Partitions scanned,,648,11615,171,171
Partitions scanned,,649,36803,170,170
Partitions scanned,,650,79824,170,170
Partitions scanned,,651,7402,171,171
Partitions scanned,,652,18056,170,170
Partitions scanned,,653,73096,171,171
Partitions scanned,,654,29349,171,171
Partitions scanned,,655,34944,170,170
Partitions scanned,,656,61733,171,171
Partitions scanned,,657,20234,171,171
Partitions scanned,,658,90338,171,171
Partitions scanned,,659,64687,170,170
Partitions scanned,,660,72226,171,171
Partitions scanned,,661,50090,171,171
Partitions scanned,,662,85487,171,171
Partitions scanned,,663,46930,170,170
Partitions scanned,,664,67683,170,170
Partitions scanned,,665,33325,170,170
Partitions scanned,,666,28034,170,170
Partitions scanned,,667,40279,171,171
Partitions scanned,,668,12998,171,171
Partitions scanned,,669,17642,171,171
Partitions scanned,,670,48345,171,171
Partitions scanned,,671,80405,170,170
Partitions scanned,,672,24303,170,170
Partitions scanned,,673,10890,171,171
Partitions scanned,,674,17676,171,171
Partitions scanned,,675,76382,171,171
Partitions scanned,,676,31236,170,170
Partitions scanned,,677,97306,170,170
Partitions scanned,,678,92392,171,171
Partitions scanned,,679,65502,171,171
Partitions scanned,,680,90152,171,171
Partitions scanned,,681,37881,170,170
Partitions scanned,,682,70110,170,170
Partitions scanned,,683,81248,171,171
Partitions scanned,,684,9468,171,171
Partitions scanned,,685,66909,171,171
Partitions scanned,,686,44597,171,171
Partitions scanned,,687,83299,170,170
Partitions scanned,,688,19215,171,171
Partitions scanned,,689,77407,171,171
