Name,Unit,Query,Min/max,Min/max clusters (10x),Min/max clusters (100x),Min/max clusters (1000x)
Time,s,484,0.13432,0.14133,0.14018,0.13397
Time,s,485,0.13246,0.15202,0.13359,0.12675
Time,s,486,0.14142,0.15636,0.13567,0.12999
Time,s,487,0.13526,0.14396,0.13661,0.14103
Time,s,488,0.13275,0.1505,0.13356,0.12977
Time,s,489,0.13798,0.14561,0.14661,0.13276
Time,s,490,0.1444,0.15468,0.1513,0.12612
Time,s,491,0.1325,0.14604,0.13324,0.12683
Time,s,492,0.13532,0.1403,0.14202,0.13026
Time,s,493,0.12816,0.14157,0.14123,0.12703
Time,s,494,0.12757,0.14329,0.13818,0.12733
Time,s,495,0.14433,0.14805,0.13867,0.13739
Time,s,496,0.14053,0.15345,0.14754,0.12557
Time,s,497,0.12704,0.15071,0.13992,0.12701
Time,s,498,0.13951,0.13886,0.13134,0.13227
Time,s,499,0.13345,0.14225,0.13146,0.12551
Time,s,500,0.13846,0.15068,0.13741,0.13249
Time,s,501,0.12518,0.15162,0.13062,0.13546
Time,s,502,0.14196,0.15454,0.15219,0.12837
Time,s,503,0.15348,0.14604,0.13877,0.13721
Time,s,504,0.14342,0.15828,0.14671,0.12436
